date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:47:07	1910/1910	---M--	200	added ('OK')	application/json	date:Wed,%2026%20Mar%202025%2014:47:07%20GMT	https://www.radxrad.org/wp-json/wp/v2/resource/338	./radxrad/www.radxrad.org/wp-json/wp/v2/resource/338.json	(from https://www.radxrad.org/resource/guidance-for-use-of-common-data-elements-cdes/)
10:47:09	2256/2256	---M--	200	added ('OK')	application/json	date:Wed,%2026%20Mar%202025%2014:47:08%20GMT	https://www.radxrad.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.radxrad.org%2Fresource%2Fguidance-for-use-of-common-data-elements-cdes%2F	./radxrad/www.radxrad.org/wp-json/oembed/1.0/embedaf0c.json	(from https://www.radxrad.org/resource/guidance-for-use-of-common-data-elements-cdes/)
10:47:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Mar%202025%2014:47:09%20GMT	https://www.radxrad.org/?p=338	./radxrad/www.radxrad.org/indexbcd6.html	(from https://www.radxrad.org/resource/guidance-for-use-of-common-data-elements-cdes/)
10:47:10	2401/2401	---M--	200	added ('OK')	text/xml	date:Wed,%2026%20Mar%202025%2014:47:10%20GMT	https://www.radxrad.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.radxrad.org%2Fresource%2Fguidance-for-use-of-common-data-elements-cdes%2F&format=xml	./radxrad/www.radxrad.org/wp-json/oembed/1.0/embed6e32	(from https://www.radxrad.org/resource/guidance-for-use-of-common-data-elements-cdes/)
10:47:11	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2026%20Mar%202025%2014:47:11%20GMT	https://www.facebook.com/sharer.php?u=https://www.radxrad.org/resource/guidance-for-use-of-common-data-elements-cdes/	./radxrad/www.facebook.com/sharer.714cfac.delayed	(from https://www.radxrad.org/resource/guidance-for-use-of-common-data-elements-cdes/)
10:47:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Mar%202025%2014:47:12%20GMT	https://linkedin.com/shareArticle?mini=true&url=https://www.radxrad.org/resource/guidance-for-use-of-common-data-elements-cdes/&title=Guidance%20for%20Use%20of%20Common%20Data%20Elements%20(CDEs)	./radxrad/linkedin.com/shareArticle.715e90b.delayed	(from https://www.radxrad.org/resource/guidance-for-use-of-common-data-elements-cdes/)
10:47:12	1311738/1311738	---M--	200	added ('OK')	application/pdf	etag:%221403fa-5be7825305e74%22	https://www.radxrad.org/wp-content/uploads/2021/03/RADx_rad_CDE_guideline_1.2.pdf	./radxrad/www.radxrad.org/wp-content/uploads/2021/03/RADx_rad_CDE_guideline_1.2.pdf	(from https://www.radxrad.org/resource/guidance-for-use-of-common-data-elements-cdes/)
10:47:13	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2026%20Mar%202025%2014:47:12%20GMT	https://www.linkedin.com/shareArticle?mini=true&url=https://www.radxrad.org/resource/guidance-for-use-of-common-data-elements-cdes/&title=Guidance%20for%20Use%20of%20Common%20Data%20Elements%20(CDEs)	./radxrad/www.linkedin.com/shareArticle.716e90b.delayed	(from https://www.radxrad.org/resource/guidance-for-use-of-common-data-elements-cdes/)
10:47:15	2911/2911	---M--	200	added ('OK')	application/javascript	etag:%22b5f-604b44e4f08d3%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/jquery.typewatch.js?ver=7.0.0.1742998616	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/jquery.typewatche430.js	(from https://www.radxrad.org/resource/guidance-for-use-of-common-data-elements-cdes/)
10:47:16	30145/30145	---M--	200	added ('OK')	application/javascript	etag:%2275c1-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/featherlight/featherlight.js?ver=7.0.0.1742998616	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/featherlight/featherlighte430.js	(from https://www.radxrad.org/resource/guidance-for-use-of-common-data-elements-cdes/)
10:47:17	78556/78556	---M--	200	added ('OK')	application/javascript	etag:%22132dc-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/select2/select2.full.min.js?ver=7.0.0.1742998616	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/select2/select2.full.mine430.js	(from https://www.radxrad.org/resource/guidance-for-use-of-common-data-elements-cdes/)
10:47:18	6284/6284	---M--	200	added ('OK')	application/javascript	etag:%22188c-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/lity/lity.min.js?ver=7.0.0.1742998616	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/lity/lity.mine430.js	(from https://www.radxrad.org/resource/guidance-for-use-of-common-data-elements-cdes/)
10:47:19	931/931	---M--	200	added ('OK')	application/javascript	etag:%223a3-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/colorbrightness/colorbrightness.min.js?ver=7.0.0.1742998616	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/colorbrightness/colorbrightness.mine430.js	(from https://www.radxrad.org/resource/guidance-for-use-of-common-data-elements-cdes/)
10:47:20	106482/106482	---M--	200	added ('OK')	application/javascript	etag:%2219ff2-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/owl-carousel/owl.carousel.min.js?ver=7.0.0.1742998616	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/owl-carousel/owl.carousel.mine430.js	(from https://www.radxrad.org/resource/guidance-for-use-of-common-data-elements-cdes/)
10:47:22	1952/1952	---M--	200	added ('OK')	application/json	date:Wed,%2026%20Mar%202025%2014:47:22%20GMT	https://www.radxrad.org/wp-json/wp/v2/resource/684	./radxrad/www.radxrad.org/wp-json/wp/v2/resource/684.json	(from https://www.radxrad.org/resource/data-flow-for-radx-rad-awardees/)
10:47:24	2180/2180	---M--	200	added ('OK')	application/json	date:Wed,%2026%20Mar%202025%2014:47:24%20GMT	https://www.radxrad.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.radxrad.org%2Fresource%2Fdata-flow-for-radx-rad-awardees%2F	./radxrad/www.radxrad.org/wp-json/oembed/1.0/embed9e30.json	(from https://www.radxrad.org/resource/data-flow-for-radx-rad-awardees/)
10:47:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Mar%202025%2014:47:24%20GMT	https://www.radxrad.org/?p=684	./radxrad/www.radxrad.org/indexff9b.html	(from https://www.radxrad.org/resource/data-flow-for-radx-rad-awardees/)
10:47:25	2325/2325	---M--	200	added ('OK')	text/xml	date:Wed,%2026%20Mar%202025%2014:47:25%20GMT	https://www.radxrad.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.radxrad.org%2Fresource%2Fdata-flow-for-radx-rad-awardees%2F&format=xml	./radxrad/www.radxrad.org/wp-json/oembed/1.0/embed2080	(from https://www.radxrad.org/resource/data-flow-for-radx-rad-awardees/)
10:47:26	249780/249780	---M--	200	added ('OK')	application/pdf	etag:%223cfb4-5bd0e0c883c40%22	https://www.radxrad.org/wp-content/uploads/2021/03/DataflowforRADxMarch52021.pdf	./radxrad/www.radxrad.org/wp-content/uploads/2021/03/DataflowforRADxMarch52021.pdf	(from https://www.radxrad.org/resource/data-flow-for-radx-rad-awardees/)
10:47:26	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2026%20Mar%202025%2014:47:26%20GMT	https://www.facebook.com/sharer.php?u=https://www.radxrad.org/resource/data-flow-for-radx-rad-awardees/	./radxrad/www.facebook.com/sharer4195.php	(from https://www.radxrad.org/resource/data-flow-for-radx-rad-awardees/)
10:47:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Mar%202025%2014:47:26%20GMT	https://linkedin.com/shareArticle?mini=true&url=https://www.radxrad.org/resource/data-flow-for-radx-rad-awardees/&title=Data%20flow%20for%20RADx-rad%20awardees	./radxrad/linkedin.com/shareArticle.72373f6.delayed	(from https://www.radxrad.org/resource/data-flow-for-radx-rad-awardees/)
10:47:28	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2026%20Mar%202025%2014:47:27%20GMT	https://www.linkedin.com/shareArticle?mini=true&url=https://www.radxrad.org/resource/data-flow-for-radx-rad-awardees/&title=Data%20flow%20for%20RADx-rad%20awardees	./radxrad/www.linkedin.com/shareArticle.72473f6.delayed	(from https://www.radxrad.org/resource/data-flow-for-radx-rad-awardees/)
10:47:31	1516/1516	---M--	200	added ('OK')	application/json	date:Wed,%2026%20Mar%202025%2014:47:31%20GMT	https://www.radxrad.org/wp-json/wp/v2/resource/692	./radxrad/www.radxrad.org/wp-json/wp/v2/resource/692.json	(from https://www.radxrad.org/resource/about-emergency-use-authorizations-euas/)
10:47:32	2226/2226	---M--	200	added ('OK')	application/json	date:Wed,%2026%20Mar%202025%2014:47:32%20GMT	https://www.radxrad.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.radxrad.org%2Fresource%2Fabout-emergency-use-authorizations-euas%2F	./radxrad/www.radxrad.org/wp-json/oembed/1.0/embed9d00.json	(from https://www.radxrad.org/resource/about-emergency-use-authorizations-euas/)
10:47:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Mar%202025%2014:47:33%20GMT	https://www.radxrad.org/?p=692	./radxrad/www.radxrad.org/index820c.html	(from https://www.radxrad.org/resource/about-emergency-use-authorizations-euas/)
10:47:34	2371/2371	---M--	200	added ('OK')	text/xml	date:Wed,%2026%20Mar%202025%2014:47:34%20GMT	https://www.radxrad.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.radxrad.org%2Fresource%2Fabout-emergency-use-authorizations-euas%2F&format=xml	./radxrad/www.radxrad.org/wp-json/oembed/1.0/embed0f90	(from https://www.radxrad.org/resource/about-emergency-use-authorizations-euas/)
10:47:34	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2026%20Mar%202025%2014:47:34%20GMT	https://www.facebook.com/sharer.php?u=https://www.radxrad.org/resource/about-emergency-use-authorizations-euas/	./radxrad/www.facebook.com/sharere927.php	(from https://www.radxrad.org/resource/about-emergency-use-authorizations-euas/)
10:47:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Mar%202025%2014:47:34%20GMT	https://linkedin.com/shareArticle?mini=true&url=https://www.radxrad.org/resource/about-emergency-use-authorizations-euas/&title=About%20Emergency%20Use%20Authorizations%20(EUAs)	./radxrad/linkedin.com/shareArticle.72a1990.delayed	(from https://www.radxrad.org/resource/about-emergency-use-authorizations-euas/)
10:47:36	64111/64111	---MC-	200	added ('OK')	text/html	date:Wed,%2026%20Mar%202025%2014:47:35%20GMT	https://www.radxrad.org/resource_cat/faqs/	./radxrad/www.radxrad.org/resource_cat/faqs/index.html	(from https://www.radxrad.org/resource/about-emergency-use-authorizations-euas/)
10:47:36	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2026%20Mar%202025%2014:47:35%20GMT	https://www.linkedin.com/shareArticle?mini=true&url=https://www.radxrad.org/resource/about-emergency-use-authorizations-euas/&title=About%20Emergency%20Use%20Authorizations%20(EUAs)	./radxrad/www.linkedin.com/shareArticle.72b1990.delayed	(from https://www.radxrad.org/resource/about-emergency-use-authorizations-euas/)
10:47:38	14966/14966	---M--	200	added ('OK')	text/css	etag:%223a76-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/select2/select2.min.css?ver=7.0.0.1742998619	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/select2/select2.minc19a.css	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:40	530397/530397	---M--	200	added ('OK')	text/css	etag:%22817dd-604b44e4f08d3%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/css/frontend.min.css?ver=7.0.0.1742998619	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/css/frontend.minc19a.css	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:41	39900/39900	---M--	200	added ('OK')	application/javascript	etag:%229bdc-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/tooltip/tooltip.js?ver=7.0.0.1742998619	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/tooltip/tooltipc19a.js	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:41	269560/269560	---M--	200	added ('OK')	application/javascript	etag:%2241cf8-604b44e4f08d3%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/mec-general-calendar.js?ver=7.0.0.1742998619	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/mec-general-calendarc19a.js	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:43	31860/31860	---M--	200	added ('OK')	application/javascript	etag:%227c74-604b44e4f08d3%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/events.js?ver=7.0.0.1742998619	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/eventsc19a.js	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:43	289784/289784	---M--	200	added ('OK')	application/javascript	etag:%2246bf8-604b44e4f08d3%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/frontend.js?ver=7.0.0.1742998619	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/frontendc19a.js	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:45	1504/1504	---M--	200	added ('OK')	application/json	date:Wed,%2026%20Mar%202025%2014:47:45%20GMT	https://www.radxrad.org/wp-json/wp/v2/resource/282	./radxrad/www.radxrad.org/wp-json/wp/v2/resource/282.json	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:47	2195/2195	---M--	200	added ('OK')	application/json	date:Wed,%2026%20Mar%202025%2014:47:47%20GMT	https://www.radxrad.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.radxrad.org%2Fresource%2Famp-testing-resources-for-covid-19%2F	./radxrad/www.radxrad.org/wp-json/oembed/1.0/embede2d5.json	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Mar%202025%2014:47:47%20GMT	https://www.radxrad.org/?p=282	./radxrad/www.radxrad.org/indexa8da.html	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:48	2340/2340	---M--	200	added ('OK')	text/xml	date:Wed,%2026%20Mar%202025%2014:47:48%20GMT	https://www.radxrad.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.radxrad.org%2Fresource%2Famp-testing-resources-for-covid-19%2F&format=xml	./radxrad/www.radxrad.org/wp-json/oembed/1.0/embed4016	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:48	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2026%20Mar%202025%2014:47:48%20GMT	https://www.facebook.com/sharer.php?u=https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/	./radxrad/www.facebook.com/sharerbc7e.php	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Mar%202025%2014:47:48%20GMT	https://linkedin.com/shareArticle?mini=true&url=https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/&title=AMP%20Testing%20Resources%20for%20COVID-19	./radxrad/linkedin.com/shareArticle.7379be1.delayed	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:50	69198/69198	---MC-	200	added ('OK')	text/html	date:Wed,%2026%20Mar%202025%2014:47:50%20GMT	https://www.radxrad.org/resource_cat/tools/	./radxrad/www.radxrad.org/resource_cat/tools/index.html	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:50	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2026%20Mar%202025%2014:47:49%20GMT	https://www.linkedin.com/shareArticle?mini=true&url=https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/&title=AMP%20Testing%20Resources%20for%20COVID-19	./radxrad/www.linkedin.com/shareArticle.7389be1.delayed	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:52	2911/2911	---M--	200	added ('OK')	application/javascript	etag:%22b5f-604b44e4f08d3%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/jquery.typewatch.js?ver=7.0.0.1742998619	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/jquery.typewatchc19a.js	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:53	30145/30145	---M--	200	added ('OK')	application/javascript	etag:%2275c1-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/featherlight/featherlight.js?ver=7.0.0.1742998619	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/featherlight/featherlightc19a.js	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:54	78556/78556	---M--	200	added ('OK')	application/javascript	etag:%22132dc-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/select2/select2.full.min.js?ver=7.0.0.1742998619	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/select2/select2.full.minc19a.js	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:55	6284/6284	---M--	200	added ('OK')	application/javascript	etag:%22188c-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/lity/lity.min.js?ver=7.0.0.1742998619	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/lity/lity.minc19a.js	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:56	931/931	---M--	200	added ('OK')	application/javascript	etag:%223a3-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/colorbrightness/colorbrightness.min.js?ver=7.0.0.1742998619	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/colorbrightness/colorbrightness.minc19a.js	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:58	106482/106482	---M--	200	added ('OK')	application/javascript	etag:%2219ff2-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/owl-carousel/owl.carousel.min.js?ver=7.0.0.1742998619	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/owl-carousel/owl.carousel.minc19a.js	(from https://www.radxrad.org/resource/amp-testing-resources-for-covid-19/)
10:47:58	14966/14966	---M--	200	added ('OK')	text/css	etag:%223a76-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/select2/select2.min.css?ver=7.0.0.1742998623	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/select2/select2.minbd52.css	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:00	530397/530397	---M--	200	added ('OK')	text/css	etag:%22817dd-604b44e4f08d3%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/css/frontend.min.css?ver=7.0.0.1742998623	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/css/frontend.minbd52.css	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:01	39900/39900	---M--	200	added ('OK')	application/javascript	etag:%229bdc-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/tooltip/tooltip.js?ver=7.0.0.1742998623	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/tooltip/tooltipbd52.js	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:01	269560/269560	---M--	200	added ('OK')	application/javascript	etag:%2241cf8-604b44e4f08d3%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/mec-general-calendar.js?ver=7.0.0.1742998623	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/mec-general-calendarbd52.js	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:03	31860/31860	---M--	200	added ('OK')	application/javascript	etag:%227c74-604b44e4f08d3%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/events.js?ver=7.0.0.1742998623	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/eventsbd52.js	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:03	289784/289784	---M--	200	added ('OK')	application/javascript	etag:%2246bf8-604b44e4f08d3%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/frontend.js?ver=7.0.0.1742998623	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/frontendbd52.js	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:05	1837/1837	---M--	200	added ('OK')	application/json	date:Wed,%2026%20Mar%202025%2014:48:04%20GMT	https://www.radxrad.org/wp-json/wp/v2/resource/160	./radxrad/www.radxrad.org/wp-json/wp/v2/resource/160.json	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:06	2130/2130	---M--	200	added ('OK')	application/json	date:Wed,%2026%20Mar%202025%2014:48:05%20GMT	https://www.radxrad.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.radxrad.org%2Fresource%2Fcdes-from-radx-up-dcc%2F	./radxrad/www.radxrad.org/wp-json/oembed/1.0/embed22e0.json	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Mar%202025%2014:48:06%20GMT	https://www.radxrad.org/?p=160	./radxrad/www.radxrad.org/index9c2b.html	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:08	2275/2275	---M--	200	added ('OK')	text/xml	date:Wed,%2026%20Mar%202025%2014:48:08%20GMT	https://www.radxrad.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.radxrad.org%2Fresource%2Fcdes-from-radx-up-dcc%2F&format=xml	./radxrad/www.radxrad.org/wp-json/oembed/1.0/embed30f9	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:08	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2026%20Mar%202025%2014:48:08%20GMT	https://www.facebook.com/sharer.php?u=https://www.radxrad.org/resource/cdes-from-radx-up-dcc/	./radxrad/www.facebook.com/sharer.7496f1e.delayed	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Mar%202025%2014:48:08%20GMT	https://linkedin.com/shareArticle?mini=true&url=https://www.radxrad.org/resource/cdes-from-radx-up-dcc/&title=CDEs%20from%20RADx-UP%20DCC	./radxrad/linkedin.com/shareArticle.74a3c2a.delayed	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:10	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2026%20Mar%202025%2014:48:09%20GMT	https://www.linkedin.com/shareArticle?mini=true&url=https://www.radxrad.org/resource/cdes-from-radx-up-dcc/&title=CDEs%20from%20RADx-UP%20DCC	./radxrad/www.linkedin.com/shareArticle.74b3c2a.delayed	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:12	2911/2911	---M--	200	added ('OK')	application/javascript	etag:%22b5f-604b44e4f08d3%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/jquery.typewatch.js?ver=7.0.0.1742998623	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/jquery.typewatchbd52.js	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:13	30145/30145	---M--	200	added ('OK')	application/javascript	etag:%2275c1-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/featherlight/featherlight.js?ver=7.0.0.1742998623	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/featherlight/featherlightbd52.js	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:14	78556/78556	---M--	200	added ('OK')	application/javascript	etag:%22132dc-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/select2/select2.full.min.js?ver=7.0.0.1742998623	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/select2/select2.full.minbd52.js	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:15	6284/6284	---M--	200	added ('OK')	application/javascript	etag:%22188c-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/lity/lity.min.js?ver=7.0.0.1742998623	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/lity/lity.minbd52.js	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:16	931/931	---M--	200	added ('OK')	application/javascript	etag:%223a3-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/colorbrightness/colorbrightness.min.js?ver=7.0.0.1742998623	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/colorbrightness/colorbrightness.minbd52.js	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:17	106482/106482	---M--	200	added ('OK')	application/javascript	etag:%2219ff2-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/owl-carousel/owl.carousel.min.js?ver=7.0.0.1742998623	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/owl-carousel/owl.carousel.minbd52.js	(from https://www.radxrad.org/resource/cdes-from-radx-up-dcc/)
10:48:18	14966/14966	---M--	200	added ('OK')	text/css	etag:%223a76-604b44e4f6693%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/select2/select2.min.css?ver=7.0.0.1742998624	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/packages/select2/select2.min1834.css	(from https://www.radxrad.org/resource/clinical-laboratory-improvement-amendments-of-1988-clia-laboratories-surveyor-guidance-for-new-and-modified-clia-requirements-related-to-sars-cov-2-test-result-reporting/)
10:48:21	269560/269560	---M--	200	added ('OK')	application/javascript	etag:%2241cf8-604b44e4f08d3%22	https://www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/mec-general-calendar.js?ver=7.0.0.1742998624	./radxrad/www.radxrad.org/wp-content/plugins/modern-events-calendar-lite/assets/js/mec-general-calendar1834.js	(from https://www.radxrad.org/resource/clinical-laboratory-improvement-amendments-of-1988-clia-laboratories-surveyor-guidance-for-new-and-modified-clia-requirements-related-to-sars-cov-2-test-result-reporting/)
